"Date","Discharge.m3s","Site","Sample"
2015-03-03,0.000329121349823164,"CCBP","CCBP_UP_3"
2015-03-04,0.000345729057023264,"CCBP","CCBP_UP_3"
2015-03-05,0.000404368910987108,"CCBP","CCBP_UP_3"
2015-03-06,0.000391469924639128,"CCBP","CCBP_UP_3"
2015-03-07,0.00038935412081736,"CCBP","CCBP_UP_3"
2015-03-08,0.000376240182176026,"CCBP","CCBP_UP_3"
2015-03-09,0.000390187230763026,"CCBP","CCBP_UP_3"
2015-03-10,0.000466821829928343,"CCBP","CCBP_UP_3"
2015-03-11,0.000817224095701269,"CCBP","CCBP_UP_3"
2015-03-12,0.00115690034340167,"CCBP","CCBP_UP_3"
2015-03-13,0.00101903277237587,"CCBP","CCBP_UP_3"
2015-03-14,0.00117534598697877,"CCBP","CCBP_UP_3"
2015-03-15,0.00187782433979757,"CCBP","CCBP_UP_3"
2015-03-16,0.00170507705419715,"CCBP","CCBP_UP_3"
2015-03-17,0.00186837015998149,"CCBP","CCBP_UP_3"
2015-03-18,0.00214670120731434,"CCBP","CCBP_UP_3"
2015-03-19,0.00185629729997272,"CCBP","CCBP_UP_3"
2015-03-20,0.00163129024862204,"CCBP","CCBP_UP_3"
2015-03-21,0.00143889593907825,"CCBP","CCBP_UP_3"
2015-03-22,0.00134177357047797,"CCBP","CCBP_UP_3"
2015-03-23,0.00122070590340566,"CCBP","CCBP_UP_3"
2015-03-24,0.00108337124762734,"CCBP","CCBP_UP_3"
2015-03-25,0.00114778154469959,"CCBP","CCBP_UP_3"
2015-03-26,0.00257863242126119,"CCBP","CCBP_UP_3"
2015-03-27,0.00608717409155502,"CCBP","CCBP_UP_3"
2015-03-28,0.00518297592729156,"CCBP","CCBP_UP_3"
2015-03-29,0.00389388997500292,"CCBP","CCBP_UP_3"
2015-03-30,0.00319824296010214,"CCBP","CCBP_UP_3"
2015-03-31,0.00323492736654406,"CCBP","CCBP_UP_3"
2015-04-01,0.00381457150522126,"CCBP","CCBP_UP_3"
2015-04-02,0.00373154947022757,"CCBP","CCBP_UP_3"
2015-04-03,0.00704808253399867,"CCBP","CCBP_UP_3"
2015-04-04,0.0114143650714273,"CCBP","CCBP_UP_3"
2015-04-05,0.00779531097217265,"CCBP","CCBP_UP_3"
2015-04-06,0.00514177235356027,"CCBP","CCBP_UP_3"
2015-04-07,0.00401414747029006,"CCBP","CCBP_UP_3"
2015-04-08,0.00331032595330475,"CCBP","CCBP_UP_3"
2015-04-09,0.00410811569292635,"CCBP","CCBP_UP_3"
2015-04-10,0.00462800932745174,"CCBP","CCBP_UP_3"
2015-04-11,0.00393286669356012,"CCBP","CCBP_UP_3"
2015-04-12,0.00278877449115568,"CCBP","CCBP_UP_3"
2015-04-13,0.00211032662145142,"CCBP","CCBP_UP_3"
2015-04-14,0.00156409832241811,"CCBP","CCBP_UP_3"
2015-04-15,0.00124375556297814,"CCBP","CCBP_UP_3"
2015-04-16,0.000963401669021384,"CCBP","CCBP_UP_3"
2015-04-17,0.000887087584742845,"CCBP","CCBP_UP_3"
2015-04-18,0.00078730503037049,"CCBP","CCBP_UP_3"
2015-04-19,0.000644127207831005,"CCBP","CCBP_UP_3"
2015-04-20,0.00145332255077276,"CCBP","CCBP_UP_3"
2015-04-21,0.00439995623867559,"CCBP","CCBP_UP_3"
2015-04-22,0.00204171325414383,"CCBP","CCBP_UP_3"
2015-04-23,0.0013863548975536,"CCBP","CCBP_UP_3"
2015-04-24,0.00107489763670598,"CCBP","CCBP_UP_3"
2015-04-25,0.000849341315972315,"CCBP","CCBP_UP_3"
2015-04-26,0.000713356807790846,"CCBP","CCBP_UP_3"
2015-04-27,0.000657508983347788,"CCBP","CCBP_UP_3"
2015-04-28,0.000635494890684171,"CCBP","CCBP_UP_3"
2015-04-29,0.000561981552402752,"CCBP","CCBP_UP_3"
2015-04-30,0.000537099878571274,"CCBP","CCBP_UP_3"
2015-05-01,0.000511969584616349,"CCBP","CCBP_UP_3"
2015-05-02,0.000455639971631176,"CCBP","CCBP_UP_3"
2015-05-03,0.000395800076400906,"CCBP","CCBP_UP_3"
2015-05-04,0.000371415398030845,"CCBP","CCBP_UP_3"
2015-05-05,0.000349776918295593,"CCBP","CCBP_UP_3"
2015-05-06,0.000349830836788156,"CCBP","CCBP_UP_3"
2015-05-07,0.000367399592561758,"CCBP","CCBP_UP_3"
2015-05-08,0.000382235186904753,"CCBP","CCBP_UP_3"
2015-05-09,0.000375740984455374,"CCBP","CCBP_UP_3"
2015-05-10,0.000361643716654854,"CCBP","CCBP_UP_3"
2015-05-11,0.000339112882371985,"CCBP","CCBP_UP_3"
2015-05-12,0.00033102282775586,"CCBP","CCBP_UP_3"
2015-05-13,0.000320485883220561,"CCBP","CCBP_UP_3"
2015-05-14,0.000294793882913573,"CCBP","CCBP_UP_3"
2015-05-15,0.000290475289605157,"CCBP","CCBP_UP_3"
2015-05-16,0.000282706998986175,"CCBP","CCBP_UP_3"
2015-05-17,0.000273690851867463,"CCBP","CCBP_UP_3"
2015-05-18,0.000258035212079227,"CCBP","CCBP_UP_3"
2015-05-19,0.000248925113299642,"CCBP","CCBP_UP_3"
2015-05-20,0.000247830065280271,"CCBP","CCBP_UP_3"
2015-05-21,0.000209621159164203,"CCBP","CCBP_UP_3"
2015-05-22,0.00021081574137149,"CCBP","CCBP_UP_3"
2015-05-23,0.000205414503447231,"CCBP","CCBP_UP_3"
2015-05-24,0.000179507142460178,"CCBP","CCBP_UP_3"
2015-05-25,0.000153422404103109,"CCBP","CCBP_UP_3"
2015-05-26,0.000121603803097946,"CCBP","CCBP_UP_3"
2015-05-27,0.000100980524824064,"CCBP","CCBP_UP_3"
2015-05-28,0.000100597308753037,"CCBP","CCBP_UP_3"
2015-05-29,0.000112083322166127,"CCBP","CCBP_UP_3"
2015-05-30,8.10511277981574e-05,"CCBP","CCBP_UP_3"
2015-05-31,0.000209565539333773,"CCBP","CCBP_UP_3"
2015-06-01,0.000520124859770012,"CCBP","CCBP_UP_3"
2015-06-02,0.00652173763468637,"CCBP","CCBP_UP_3"
2015-06-03,0.00244060850539732,"CCBP","CCBP_UP_3"
2015-06-04,0.00102084738087276,"CCBP","CCBP_UP_3"
2015-06-05,0.000556832701515873,"CCBP","CCBP_UP_3"
2015-06-06,0.000406196668162459,"CCBP","CCBP_UP_3"
2015-06-07,0.000335471350731417,"CCBP","CCBP_UP_3"
2015-06-08,0.000318454456953631,"CCBP","CCBP_UP_3"
2015-06-09,0.00029092658175081,"CCBP","CCBP_UP_3"
2015-06-10,0.000274917362721158,"CCBP","CCBP_UP_3"
2015-06-11,0.000236217306524534,"CCBP","CCBP_UP_3"
2015-06-12,0.000216515910619094,"CCBP","CCBP_UP_3"
2015-06-13,0.000201792719655103,"CCBP","CCBP_UP_3"
2015-06-14,0.000191496305382526,"CCBP","CCBP_UP_3"
2015-06-15,0.00020342237405502,"CCBP","CCBP_UP_3"
2015-06-16,0.0001970900429602,"CCBP","CCBP_UP_3"
2015-06-17,0.000181756052348868,"CCBP","CCBP_UP_3"
2015-06-18,0.000160663310922032,"CCBP","CCBP_UP_3"
2015-06-19,0.000155859155853019,"CCBP","CCBP_UP_3"
2015-06-20,0.000154378349867936,"CCBP","CCBP_UP_3"
2015-06-21,0.000364828899480516,"CCBP","CCBP_UP_3"
2015-06-22,0.00033951734370939,"CCBP","CCBP_UP_3"
2015-06-23,0.000283201600022948,"CCBP","CCBP_UP_3"
2015-06-24,0.000264439353019708,"CCBP","CCBP_UP_3"
2015-06-25,0.000247423669785367,"CCBP","CCBP_UP_3"
2015-06-26,0.000228583191279979,"CCBP","CCBP_UP_3"
2015-06-27,0.000203611423994217,"CCBP","CCBP_UP_3"
2015-06-28,0.00107728696118116,"CCBP","CCBP_UP_3"
2015-06-29,0.00129599755606984,"CCBP","CCBP_UP_3"
2015-06-30,0.000562068352805526,"CCBP","CCBP_UP_3"
2015-07-01,0.000504146597650513,"CCBP","CCBP_UP_3"
2015-07-02,0.000562453783920986,"CCBP","CCBP_UP_3"
2015-07-03,0.000382081897834773,"CCBP","CCBP_UP_3"
2015-07-04,0.000300260004663258,"CCBP","CCBP_UP_3"
2015-07-05,0.000261449086883943,"CCBP","CCBP_UP_3"
2015-07-06,0.000235730205961405,"CCBP","CCBP_UP_3"
2015-07-07,0.000224244582091826,"CCBP","CCBP_UP_3"
2015-07-08,0.00021584268274973,"CCBP","CCBP_UP_3"
2015-07-09,0.000194135154313804,"CCBP","CCBP_UP_3"
2015-07-10,0.000208507382423338,"CCBP","CCBP_UP_3"
2015-07-11,0.000162678714482429,"CCBP","CCBP_UP_3"
2015-07-12,0.000142739977569688,"CCBP","CCBP_UP_3"
2015-07-13,0.000121648668225961,"CCBP","CCBP_UP_3"
2015-07-14,9.00970593221855e-05,"CCBP","CCBP_UP_3"
2015-07-15,7.66822592504163e-05,"CCBP","CCBP_UP_3"
2015-07-16,5.58845755487873e-05,"CCBP","CCBP_UP_3"
2015-07-17,3.84804751683428e-05,"CCBP","CCBP_UP_3"
2015-07-18,4.3141990216264e-05,"CCBP","CCBP_UP_3"
2015-07-19,3.78031581487357e-05,"CCBP","CCBP_UP_3"
2015-07-20,3.47555806879949e-05,"CCBP","CCBP_UP_3"
2015-07-21,3.40168214563647e-05,"CCBP","CCBP_UP_3"
2015-07-22,2.03233614688512e-05,"CCBP","CCBP_UP_3"
2015-07-23,1.40631174084323e-05,"CCBP","CCBP_UP_3"
2015-07-24,2.02968527863458e-05,"CCBP","CCBP_UP_3"
2015-07-25,2.49424374065762e-05,"CCBP","CCBP_UP_3"
2015-07-26,1.83581859517301e-05,"CCBP","CCBP_UP_3"
2015-07-27,1.5046051212653e-05,"CCBP","CCBP_UP_3"
2015-07-28,1.35220106526165e-05,"CCBP","CCBP_UP_3"
2015-07-29,1.17391453731889e-05,"CCBP","CCBP_UP_3"
2015-07-30,1.05075884165204e-05,"CCBP","CCBP_UP_3"
2015-07-31,9.14036764882559e-06,"CCBP","CCBP_UP_3"
2015-08-01,7.20605007103807e-06,"CCBP","CCBP_UP_3"
2015-08-02,5.99788139837562e-06,"CCBP","CCBP_UP_3"
2015-08-03,5.1935173688355e-06,"CCBP","CCBP_UP_3"
2015-08-04,6.93536470268628e-06,"CCBP","CCBP_UP_3"
2015-08-05,6.70111714987176e-06,"CCBP","CCBP_UP_3"
2015-08-06,5.23473255163337e-06,"CCBP","CCBP_UP_3"
2015-08-07,4.4823364794254e-06,"CCBP","CCBP_UP_3"
2015-08-08,3.94477259719222e-06,"CCBP","CCBP_UP_3"
2015-08-09,3.54540156503105e-06,"CCBP","CCBP_UP_3"
2015-08-10,2.79943243244916e-06,"CCBP","CCBP_UP_3"
2015-08-11,9.35822813456174e-06,"CCBP","CCBP_UP_3"
2015-08-12,9.09880201775108e-06,"CCBP","CCBP_UP_3"
2015-08-13,5.68235643718502e-06,"CCBP","CCBP_UP_3"
2015-08-14,4.7736391249325e-06,"CCBP","CCBP_UP_3"
2015-08-15,1.04869986116923e-05,"CCBP","CCBP_UP_3"
2015-08-16,1.03630302634539e-05,"CCBP","CCBP_UP_3"
2015-08-17,6.85179300277853e-06,"CCBP","CCBP_UP_3"
2015-08-18,4.90383400569204e-06,"CCBP","CCBP_UP_3"
2015-08-19,3.72701495657848e-06,"CCBP","CCBP_UP_3"
2015-08-20,3.23227391659917e-06,"CCBP","CCBP_UP_3"
2015-08-21,9.53955753973183e-05,"CCBP","CCBP_UP_3"
2015-08-22,9.91469149863885e-05,"CCBP","CCBP_UP_3"
2015-08-23,9.55751334713598e-05,"CCBP","CCBP_UP_3"
2015-08-24,0.000101320715004162,"CCBP","CCBP_UP_3"
2015-08-25,7.26166489175553e-05,"CCBP","CCBP_UP_3"
2015-08-26,2.38517243795559e-05,"CCBP","CCBP_UP_3"
2015-08-27,1.58575841107586e-05,"CCBP","CCBP_UP_3"
2015-08-28,1.37050265416892e-05,"CCBP","CCBP_UP_3"
2015-08-29,1.25727404871985e-05,"CCBP","CCBP_UP_3"
2015-08-30,1.04624022497075e-05,"CCBP","CCBP_UP_3"
2015-08-31,9.97428556267999e-06,"CCBP","CCBP_UP_3"
2015-09-01,9.35269193231417e-06,"CCBP","CCBP_UP_3"
2015-09-02,8.03311451977592e-06,"CCBP","CCBP_UP_3"
2015-09-03,7.79256224397049e-06,"CCBP","CCBP_UP_3"
2015-09-04,7.86076898825594e-06,"CCBP","CCBP_UP_3"
2015-09-05,7.57118917465353e-06,"CCBP","CCBP_UP_3"
2015-09-06,5.74679013909512e-06,"CCBP","CCBP_UP_3"
2015-09-07,5.91669080959773e-06,"CCBP","CCBP_UP_3"
2015-09-08,6.16674340358396e-06,"CCBP","CCBP_UP_3"
2015-09-09,5.73112245955948e-06,"CCBP","CCBP_UP_3"
2015-09-10,4.81559024911132e-06,"CCBP","CCBP_UP_3"
2015-09-11,5.58770845847957e-06,"CCBP","CCBP_UP_3"
2015-09-12,4.6020702149703e-06,"CCBP","CCBP_UP_3"
2015-09-13,5.30106043528393e-06,"CCBP","CCBP_UP_3"
2015-09-14,6.25061412920716e-06,"CCBP","CCBP_UP_3"
2015-09-15,5.10930693732001e-06,"CCBP","CCBP_UP_3"
2015-09-16,4.44030469931155e-06,"CCBP","CCBP_UP_3"
2015-09-17,4.36261771277673e-06,"CCBP","CCBP_UP_3"
2015-09-18,4.10403760276053e-06,"CCBP","CCBP_UP_3"
2015-09-19,3.62482159754095e-06,"CCBP","CCBP_UP_3"
2015-09-20,3.16919463564165e-06,"CCBP","CCBP_UP_3"
2015-09-21,2.99826410507784e-06,"CCBP","CCBP_UP_3"
2015-09-22,3.26927438653032e-06,"CCBP","CCBP_UP_3"
2015-09-23,3.22048001130535e-06,"CCBP","CCBP_UP_3"
2015-09-24,3.00935588108577e-06,"CCBP","CCBP_UP_3"
2015-09-25,3.00050274753645e-06,"CCBP","CCBP_UP_3"
2015-09-26,2.76164812066909e-06,"CCBP","CCBP_UP_3"
2015-09-27,2.45476602406182e-06,"CCBP","CCBP_UP_3"
2015-09-28,2.05282844256209e-06,"CCBP","CCBP_UP_3"
2015-09-29,1.95581749150693e-06,"CCBP","CCBP_UP_3"
2015-09-30,6.90588362003915e-05,"CCBP","CCBP_UP_3"
2015-10-01,4.23651615594065e-05,"CCBP","CCBP_UP_3"
2015-10-02,2.60194565351085e-05,"CCBP","CCBP_UP_3"
2015-10-03,1.94272108091477e-05,"CCBP","CCBP_UP_3"
2015-10-04,1.63558514704824e-05,"CCBP","CCBP_UP_3"
2015-10-05,1.65520271326044e-05,"CCBP","CCBP_UP_3"
2015-10-06,1.55106598645046e-05,"CCBP","CCBP_UP_3"
2015-10-07,1.36792363662032e-05,"CCBP","CCBP_UP_3"
2015-10-08,1.11914938637284e-05,"CCBP","CCBP_UP_3"
2015-10-09,1.15026405108216e-05,"CCBP","CCBP_UP_3"
2015-10-10,1.16672751236276e-05,"CCBP","CCBP_UP_3"
2015-10-11,1.0883451765715e-05,"CCBP","CCBP_UP_3"
2015-10-12,9.92487869544187e-06,"CCBP","CCBP_UP_3"
2015-10-13,1.20553051916847e-05,"CCBP","CCBP_UP_3"
2015-10-14,1.13788461539889e-05,"CCBP","CCBP_UP_3"
2015-10-15,1.11342610814322e-05,"CCBP","CCBP_UP_3"
2015-10-16,1.07663830220145e-05,"CCBP","CCBP_UP_3"
2015-10-17,1.06489155773601e-05,"CCBP","CCBP_UP_3"
2015-10-18,1.12753816715038e-05,"CCBP","CCBP_UP_3"
2015-10-19,1.14438495544794e-05,"CCBP","CCBP_UP_3"
2015-10-20,9.32859799692899e-06,"CCBP","CCBP_UP_3"
2015-10-21,9.12933504398399e-06,"CCBP","CCBP_UP_3"
2015-10-22,1.28494188732901e-05,"CCBP","CCBP_UP_3"
2015-10-23,1.51753189023691e-05,"CCBP","CCBP_UP_3"
2015-10-24,1.50434431026143e-05,"CCBP","CCBP_UP_3"
2015-10-25,1.41901508583063e-05,"CCBP","CCBP_UP_3"
2015-10-26,1.39067500289664e-05,"CCBP","CCBP_UP_3"
2015-10-27,1.59088354982226e-05,"CCBP","CCBP_UP_3"
2015-10-28,1.81174669048102e-05,"CCBP","CCBP_UP_3"
2015-10-29,6.94483721394101e-05,"CCBP","CCBP_UP_3"
2015-10-30,6.06256802180076e-05,"CCBP","CCBP_UP_3"
2015-10-31,5.17751420991946e-05,"CCBP","CCBP_UP_3"
2015-11-01,5.57307185412729e-05,"CCBP","CCBP_UP_3"
2015-11-02,4.81215980074468e-05,"CCBP","CCBP_UP_3"
2015-11-03,4.80563681363615e-05,"CCBP","CCBP_UP_3"
2015-11-04,4.99237877797089e-05,"CCBP","CCBP_UP_3"
2015-11-05,4.09741094283769e-05,"CCBP","CCBP_UP_3"
2015-11-06,3.85085228294862e-05,"CCBP","CCBP_UP_3"
2015-11-07,4.22472092986186e-05,"CCBP","CCBP_UP_3"
2015-11-08,4.45207430216207e-05,"CCBP","CCBP_UP_3"
2015-11-09,4.2032372353818e-05,"CCBP","CCBP_UP_3"
2015-11-10,3.9978439911132e-05,"CCBP","CCBP_UP_3"
2015-11-11,4.87277909329441e-05,"CCBP","CCBP_UP_3"
2015-11-12,4.64509422157915e-05,"CCBP","CCBP_UP_3"
2015-11-13,4.62101759728221e-05,"CCBP","CCBP_UP_3"
2015-11-14,4.56843491140772e-05,"CCBP","CCBP_UP_3"
2015-11-15,4.68413326146283e-05,"CCBP","CCBP_UP_3"
2015-11-16,4.57864790754365e-05,"CCBP","CCBP_UP_3"
2015-11-17,4.63008045387306e-05,"CCBP","CCBP_UP_3"
2015-11-18,5.08552912741293e-05,"CCBP","CCBP_UP_3"
2015-11-19,4.62781081699401e-05,"CCBP","CCBP_UP_3"
2015-11-20,0.000252830339834019,"CCBP","CCBP_UP_3"
2015-11-21,0.000244951923045412,"CCBP","CCBP_UP_3"
2015-11-22,0.000158432310173011,"CCBP","CCBP_UP_3"
2015-11-23,0.000166955719146868,"CCBP","CCBP_UP_3"
2016-01-01,0.00106599092630715,"CCBP","CCBP_UP_3"
2016-01-02,0.00090565326724487,"CCBP","CCBP_UP_3"
2016-01-03,0.000741892309665227,"CCBP","CCBP_UP_3"
2016-01-04,0.000678254248616361,"CCBP","CCBP_UP_3"
2016-01-05,0.000697993820138139,"CCBP","CCBP_UP_3"
2016-01-06,0.000482479224599533,"CCBP","CCBP_UP_3"
2016-01-07,0.000528716384033027,"CCBP","CCBP_UP_3"
2016-01-08,0.000551328750899927,"CCBP","CCBP_UP_3"
2016-01-09,0.000717378892976061,"CCBP","CCBP_UP_3"
2016-01-10,0.00586293503774074,"CCBP","CCBP_UP_3"
2016-01-11,0.00658631452095707,"CCBP","CCBP_UP_3"
2016-01-12,0.00306121694288831,"CCBP","CCBP_UP_3"
2016-01-13,0.00222812777757154,"CCBP","CCBP_UP_3"
2016-01-14,0.00146076474627655,"CCBP","CCBP_UP_3"
2016-01-15,0.00112441981146508,"CCBP","CCBP_UP_3"
2016-01-16,0.00192993662212022,"CCBP","CCBP_UP_3"
2016-01-17,0.00182961367069384,"CCBP","CCBP_UP_3"
2016-01-18,0.0013339375149613,"CCBP","CCBP_UP_3"
2016-01-19,0.00100783024854887,"CCBP","CCBP_UP_3"
2016-01-20,0.000827687330926026,"CCBP","CCBP_UP_3"
2016-01-21,0.000770626074570284,"CCBP","CCBP_UP_3"
2016-01-22,0.000675943755455813,"CCBP","CCBP_UP_3"
2016-01-23,0.000618310158949784,"CCBP","CCBP_UP_3"
2016-01-24,0.000549314113570915,"CCBP","CCBP_UP_3"
2016-01-25,0.000576544296875,"CCBP","CCBP_UP_3"
2016-01-26,0.000642090099723272,"CCBP","CCBP_UP_3"
2016-01-27,0.00089546085774388,"CCBP","CCBP_UP_3"
2016-01-28,0.000829863808439074,"CCBP","CCBP_UP_3"
2016-01-29,0.00072563150962923,"CCBP","CCBP_UP_3"
2016-01-30,0.000684057073321634,"CCBP","CCBP_UP_3"
2016-01-31,0.000681554097765929,"CCBP","CCBP_UP_3"
2016-02-01,0.000738724186802556,"CCBP","CCBP_UP_3"
2016-02-02,0.000721525101129409,"CCBP","CCBP_UP_3"
2016-02-03,0.000691180330779787,"CCBP","CCBP_UP_3"
2016-02-04,0.00082993794850162,"CCBP","CCBP_UP_3"
2016-02-05,0.000993489165429266,"CCBP","CCBP_UP_3"
2016-02-06,0.000947660216601422,"CCBP","CCBP_UP_3"
2016-02-07,0.00081812854599757,"CCBP","CCBP_UP_3"
2016-02-08,0.000759913451898848,"CCBP","CCBP_UP_3"
2016-02-09,0.000657305718592513,"CCBP","CCBP_UP_3"
2016-02-10,0.000639274890602502,"CCBP","CCBP_UP_3"
2016-02-11,0.000590228157397408,"CCBP","CCBP_UP_3"
2016-02-12,0.000507471645968323,"CCBP","CCBP_UP_3"
2016-02-13,0.000460448707534647,"CCBP","CCBP_UP_3"
2016-02-14,0.0003631691968705,"CCBP","CCBP_UP_3"
2016-02-15,0.000304448330183585,"CCBP","CCBP_UP_3"
2016-02-16,0.00133290290007424,"CCBP","CCBP_UP_3"
2016-02-17,0.00361174653083378,"CCBP","CCBP_UP_3"
2016-02-18,0.00226605984116271,"CCBP","CCBP_UP_3"
2016-02-19,0.00145841850386969,"CCBP","CCBP_UP_3"
2016-02-20,0.00168868961342468,"CCBP","CCBP_UP_3"
2016-02-21,0.00207256854239786,"CCBP","CCBP_UP_3"
2016-02-22,0.00170502472962789,"CCBP","CCBP_UP_3"
2016-02-23,0.00123398649658027,"CCBP","CCBP_UP_3"
2016-02-24,0.00192626255056471,"CCBP","CCBP_UP_3"
2016-02-25,0.00381062469509314,"CCBP","CCBP_UP_3"
2016-02-26,0.00217126076465758,"CCBP","CCBP_UP_3"
2016-02-27,0.00147021962945464,"CCBP","CCBP_UP_3"
2016-02-28,0.00126522711134359,"CCBP","CCBP_UP_3"
2016-02-29,0.000902120079418647,"CCBP","CCBP_UP_3"
2016-03-01,0.000774991533027357,"CCBP","CCBP_UP_3"
2016-03-02,0.00126905140017549,"CCBP","CCBP_UP_3"
2016-03-03,0.00105479947506075,"CCBP","CCBP_UP_3"
2016-03-04,0.00090417909512239,"CCBP","CCBP_UP_3"
2016-03-05,0.000895076597372211,"CCBP","CCBP_UP_3"
2016-03-06,0.000836132429974352,"CCBP","CCBP_UP_3"
2016-03-07,0.000793742981292746,"CCBP","CCBP_UP_3"
2016-03-08,0.000754416697095483,"CCBP","CCBP_UP_3"
2016-03-09,0.000634769076730111,"CCBP","CCBP_UP_3"
2016-03-10,0.000734174170660097,"CCBP","CCBP_UP_3"
2016-03-11,0.00137186640866856,"CCBP","CCBP_UP_3"
2016-03-12,0.000923202625089992,"CCBP","CCBP_UP_3"
2016-03-13,0.000738051290890478,"CCBP","CCBP_UP_3"
2016-03-14,0.000592642728412977,"CCBP","CCBP_UP_3"
2016-03-15,0.0034950530661672,"CCBP","CCBP_UP_3"
2016-03-16,0.00316288181183631,"CCBP","CCBP_UP_3"
2016-03-17,0.00201568779332028,"CCBP","CCBP_UP_3"
2016-03-18,0.00146273271587023,"CCBP","CCBP_UP_3"
2016-03-19,0.0011109763338058,"CCBP","CCBP_UP_3"
2016-03-20,0.000925831163269438,"CCBP","CCBP_UP_3"
2016-03-21,0.00114812614049001,"CCBP","CCBP_UP_3"
2016-03-22,0.0011244624287932,"CCBP","CCBP_UP_3"
2016-03-23,0.000985759755725791,"CCBP","CCBP_UP_3"
2016-03-24,0.000789147001833604,"CCBP","CCBP_UP_3"
2016-03-25,0.000918614746445284,"CCBP","CCBP_UP_3"
2016-03-26,0.000855366405012599,"CCBP","CCBP_UP_3"
2016-03-27,0.000693066411705813,"CCBP","CCBP_UP_3"
2016-03-28,0.00132851912673236,"CCBP","CCBP_UP_3"
2016-03-29,0.00130469304653753,"CCBP","CCBP_UP_3"
2016-03-30,0.000904339702573793,"CCBP","CCBP_UP_3"
2016-03-31,0.000749624360938625,"CCBP","CCBP_UP_3"
2016-04-01,0.000811064811915046,"CCBP","CCBP_UP_3"
2016-04-02,0.000747355252373561,"CCBP","CCBP_UP_3"
2016-04-03,0.000751879733340083,"CCBP","CCBP_UP_3"
2016-04-04,0.000691216256130759,"CCBP","CCBP_UP_3"
2016-04-05,0.000762466793387778,"CCBP","CCBP_UP_3"
2016-04-06,0.000741957996704014,"CCBP","CCBP_UP_3"
2016-04-07,0.00342292993031182,"CCBP","CCBP_UP_3"
2016-04-08,0.00358915652925891,"CCBP","CCBP_UP_3"
2016-04-09,0.00158844203479347,"CCBP","CCBP_UP_3"
2016-04-10,0.00105626220038022,"CCBP","CCBP_UP_3"
2016-04-11,0.000869395430671796,"CCBP","CCBP_UP_3"
2016-04-12,0.000796782723857092,"CCBP","CCBP_UP_3"
2016-04-13,0.000703221134809215,"CCBP","CCBP_UP_3"
2016-04-14,0.000564977918803995,"CCBP","CCBP_UP_3"
2016-04-15,0.000501253742575594,"CCBP","CCBP_UP_3"
2016-04-16,0.000431771472225972,"CCBP","CCBP_UP_3"
2016-04-17,0.000395488276581623,"CCBP","CCBP_UP_3"
2016-04-18,0.000372858299248561,"CCBP","CCBP_UP_3"
2016-04-19,0.000377694309361501,"CCBP","CCBP_UP_3"
2016-04-20,0.000337361430485562,"CCBP","CCBP_UP_3"
2016-04-21,NA,"CCBP","CCBP_UP_3"
2016-04-22,NA,"CCBP","CCBP_UP_3"
2016-04-23,NA,"CCBP","CCBP_UP_3"
2016-04-24,NA,"CCBP","CCBP_UP_3"
2016-04-25,NA,"CCBP","CCBP_UP_3"
2016-04-26,NA,"CCBP","CCBP_UP_3"
2016-04-27,NA,"CCBP","CCBP_UP_3"
2016-04-28,NA,"CCBP","CCBP_UP_3"
2016-04-29,NA,"CCBP","CCBP_UP_3"
2016-04-30,NA,"CCBP","CCBP_UP_3"
2016-05-01,NA,"CCBP","CCBP_UP_3"
2016-05-02,NA,"CCBP","CCBP_UP_3"
2016-05-03,NA,"CCBP","CCBP_UP_3"
2016-05-04,NA,"CCBP","CCBP_UP_3"
2016-05-05,NA,"CCBP","CCBP_UP_3"
2016-05-06,NA,"CCBP","CCBP_UP_3"
2016-05-07,NA,"CCBP","CCBP_UP_3"
2016-05-08,NA,"CCBP","CCBP_UP_3"
2016-05-09,NA,"CCBP","CCBP_UP_3"
2016-05-10,NA,"CCBP","CCBP_UP_3"
2016-05-11,NA,"CCBP","CCBP_UP_3"
2016-05-12,NA,"CCBP","CCBP_UP_3"
2016-05-13,NA,"CCBP","CCBP_UP_3"
2016-05-14,NA,"CCBP","CCBP_UP_3"
2016-05-15,NA,"CCBP","CCBP_UP_3"
2016-05-16,NA,"CCBP","CCBP_UP_3"
2016-05-17,NA,"CCBP","CCBP_UP_3"
2016-05-18,NA,"CCBP","CCBP_UP_3"
2016-05-19,NA,"CCBP","CCBP_UP_3"
2016-05-20,NA,"CCBP","CCBP_UP_3"
2016-05-21,NA,"CCBP","CCBP_UP_3"
2016-05-22,NA,"CCBP","CCBP_UP_3"
2016-05-23,NA,"CCBP","CCBP_UP_3"
2016-05-24,NA,"CCBP","CCBP_UP_3"
2016-05-25,0.000261644029234803,"CCBP","CCBP_UP_3"
2016-05-26,0.000229334408859792,"CCBP","CCBP_UP_3"
2016-05-27,0.000214235899590532,"CCBP","CCBP_UP_3"
2016-05-28,0.00019537473812095,"CCBP","CCBP_UP_3"
2016-05-29,0.000188986013206444,"CCBP","CCBP_UP_3"
2016-05-30,0.000205778121006569,"CCBP","CCBP_UP_3"
2016-05-31,0.000197301147014489,"CCBP","CCBP_UP_3"
2016-06-01,0.000177638709334503,"CCBP","CCBP_UP_3"
2016-06-02,0.00016060991686915,"CCBP","CCBP_UP_3"
2016-06-03,0.000145043321409287,"CCBP","CCBP_UP_3"
2016-06-04,0.000117653058967783,"CCBP","CCBP_UP_3"
